Order ID,Date,Product,Category,Price,Quantity,Total Sales,Customer Name,Customer Location,Payment Method,Status
ORD0034,02-04-25,T-Shirt,Clothing,21.449630254664985,4.784533607381402,103.51958947535522,Jane Smith,New York,Credit Card,Pending
ORD0155,05-02-25,Refrigerator,Home Appliances,1254.574390944046,4.0015343042666025,4497.969518532691,Sophia Miller,Seattle,Credit Card,Pending
ORD0221,28-02-25,Washing Machine,Home Appliances,571.3680721437453,1.9841142262625846,1196.4328093845959,Emily Johnson,Chicago,Gift Card,Cancelled
ORD0021,05-02-25,Headphones,Electronics,109.3124334088564,3.0630972124204012,302.41078251675805,Chris White,Miami,Debit Card,Cancelled
ORD0013,01-03-25,Laptop,Electronics,825.9974441774056,2.0258581364553163,1612.0837747545042,Daniel Harris,San Francisco,Gift Card,Pending
ORD0091,03-02-25,Laptop,Electronics,774.8463675673355,4.0021202154651805,3384.288246025647,Daniel Harris,Houston,Gift Card,Pending
ORD0214,18-02-25,Smartwatch,Electronics,163.43466714957717,5.103107532879616,759.1386363476526,Emily Johnson,Houston,Debit Card,Completed
ORD0195,10-03-25,Smartphone,Electronics,525.5033472533628,3.144267248635911,1505.5822439745987,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0004,19-02-25,Running Shoes,Footwear,53.71282878937577,3.2163602894214494,179.92218684476592,Olivia Wilson,Dallas,Credit Card,Pending
ORD0053,24-03-25,Running Shoes,Footwear,59.983191935857405,3.9407321279523853,255.57348021742715,Emily Johnson,Los Angeles,PayPal,Completed
ORD0024,24-03-25,Refrigerator,Home Appliances,1206.5866279413817,3.1591361469849004,3676.9612654538446,Chris White,Dallas,Credit Card,Cancelled
ORD0185,22-03-25,T-Shirt,Clothing,19.806431190871397,0.9625245237223193,21.036707617507467,Chris White,Dallas,Debit Card,Completed
ORD0120,16-02-25,Laptop,Electronics,843.7080012698608,4.613827681048594,4404.448707004812,Emily Johnson,Denver,PayPal,Completed
ORD0111,31-03-25,Laptop,Electronics,788.5129210758032,4.064557185989888,2881.5074902312767,Emma Clark,Los Angeles,Credit Card,Completed
ORD0070,10-03-25,Book,Books,15.26783865286573,1.0099848876643596,16.351476246360722,Emily Johnson,Boston,Credit Card,Completed
ORD0007,18-03-25,Smartwatch,Electronics,148.630984739085,4.48668093358786,576.8299725900087,Emma Clark,Houston,PayPal,Completed
ORD0138,11-02-25,Smartwatch,Electronics,155.28790648199507,4.776822141420708,789.6671998832733,John Doe,Los Angeles,Credit Card,Cancelled
ORD0052,24-02-25,Laptop,Electronics,728.6379654722123,3.018530991022568,2444.5639429343623,John Doe,San Francisco,Credit Card,Pending
ORD0126,04-02-25,Refrigerator,Home Appliances,1168.8480910868504,4.718469087172453,6174.72601061174,Olivia Wilson,Chicago,Gift Card,Pending
ORD0118,10-02-25,Headphones,Electronics,96.83236669041763,4.833505433139839,446.27518124791624,John Doe,Houston,Amazon Pay,Completed
ORD0096,30-03-25,Smartwatch,Electronics,154.1109241120009,2.7948967027273466,422.4478808801399,Jane Smith,New York,Amazon Pay,Completed
ORD0098,14-02-25,Smartwatch,Electronics,159.41192358756194,1.8586447241772375,282.2205164302308,Chris White,Miami,PayPal,Pending
ORD0194,20-02-25,Jeans,Clothing,42.62289340830761,3.8764010341984854,163.50431594775534,John Doe,San Francisco,Debit Card,Cancelled
ORD0036,09-02-25,Refrigerator,Home Appliances,1225.9184884633626,2.1081340479608883,2455.825457693089,Sophia Miller,Boston,PayPal,Cancelled
ORD0134,07-02-25,Smartphone,Electronics,481.1776471967618,5.357515264671795,2551.3165954900014,David Lee,Chicago,Gift Card,Pending
ORD0115,21-03-25,Running Shoes,Footwear,56.18810783885694,2.7525301121434675,165.45827939468464,Olivia Wilson,Miami,Amazon Pay,Completed
ORD0228,12-02-25,Running Shoes,Footwear,59.24848671279921,1.0063191083347642,60.24314753921756,David Lee,San Francisco,Credit Card,Pending
ORD0044,24-03-25,Smartwatch,Electronics,145.43413415845814,0.977698871082539,154.707469149883,Chris White,Houston,Debit Card,Pending
ORD0153,23-02-25,Smartwatch,Electronics,150.09677153266293,5.049013021286387,741.926279602536,Sophia Miller,San Francisco,PayPal,Pending
ORD0193,30-03-25,Book,Books,14.806035972959231,4.849568958720649,76.27126561425061,David Lee,Chicago,Amazon Pay,Pending
ORD0150,08-02-25,Book,Books,14.226631113014413,3.9456944244164642,61.65475107123063,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0007,18-03-25,Smartwatch,Electronics,135.03557108726216,4.117255281691176,569.1944829105007,Emma Clark,Houston,PayPal,Completed
ORD0198,20-02-25,Laptop,Electronics,804.7450463028184,3.7384855888233233,3149.3803193208178,Jane Smith,Seattle,Amazon Pay,Pending
ORD0228,12-02-25,Running Shoes,Footwear,62.36360019290106,1.0001123538233003,58.31796542947621,David Lee,San Francisco,Credit Card,Pending
ORD0140,19-03-25,Smartwatch,Electronics,155.08130314068936,1.9909937224606813,275.1932827907149,Olivia Wilson,Miami,Debit Card,Completed
ORD0092,15-03-25,Smartphone,Electronics,502.5521551318207,2.019271567373517,1050.1139378672156,Olivia Wilson,Boston,PayPal,Cancelled
ORD0072,07-03-25,Laptop,Electronics,813.2130940461666,3.1762039190687377,2615.5725634765886,Daniel Harris,Houston,Credit Card,Pending
ORD0168,24-03-25,Laptop,Electronics,787.6284334746724,5.218566171723058,3874.8923424344534,Michael Brown,Miami,Debit Card,Pending
ORD0079,09-03-25,Running Shoes,Footwear,57.325490657609784,1.9126790438007288,132.74063680831102,Emily Johnson,Denver,Gift Card,Cancelled
ORD0074,25-03-25,Refrigerator,Home Appliances,1202.3361389356369,4.099479527077439,4539.295842054527,Jane Smith,Dallas,Gift Card,Cancelled
ORD0218,15-02-25,Headphones,Electronics,109.87129140304815,4.00158401930702,381.8953914968259,Daniel Harris,New York,Gift Card,Cancelled
ORD0120,16-02-25,Laptop,Electronics,822.989963601091,4.970532042884154,4175.477314807796,Emily Johnson,Denver,PayPal,Completed
ORD0191,28-02-25,Jeans,Clothing,39.16738917913219,3.6355688723128896,168.58053819235568,John Doe,Seattle,Amazon Pay,Pending
ORD0043,08-02-25,T-Shirt,Clothing,19.283624053382724,4.074730880000695,78.48894538675853,Jane Smith,Denver,Credit Card,Pending
ORD0047,26-03-25,T-Shirt,Clothing,21.358952947381972,1.8973218084236643,36.53080240749386,Chris White,Miami,Gift Card,Cancelled
ORD0046,06-03-25,Running Shoes,Footwear,58.23116340596194,1.9638948787650956,118.00945885762724,David Lee,Houston,Debit Card,Cancelled
ORD0007,18-03-25,Smartwatch,Electronics,149.14460777167307,3.9226795542517423,591.0478750313376,Emma Clark,Houston,PayPal,Completed
ORD0204,08-03-25,Running Shoes,Footwear,60.03728221721238,5.155768395262415,300.11943803409497,Jane Smith,Miami,Gift Card,Pending
ORD0193,30-03-25,Book,Books,13.73807557556742,4.946343503890157,75.24605608100103,David Lee,Chicago,Amazon Pay,Pending
ORD0056,19-03-25,Smartwatch,Electronics,145.5162869296648,1.9480191065352894,313.4111332028439,Emma Clark,Dallas,Credit Card,Completed
ORD0114,23-02-25,Running Shoes,Footwear,58.016942966642645,0.9550232289952879,61.08370240161528,Emma Clark,Houston,Credit Card,Pending
ORD0059,01-04-25,Smartwatch,Electronics,152.94871434194042,2.1751130163442696,297.48520884917014,Daniel Harris,Dallas,Credit Card,Cancelled
ORD0223,24-03-25,Jeans,Clothing,39.69923757119654,1.985968688652254,73.1242796567249,David Lee,Denver,Amazon Pay,Cancelled
ORD0112,06-03-25,Washing Machine,Home Appliances,594.3716659966422,2.1298300866732465,1209.6589574535756,David Lee,Dallas,Gift Card,Cancelled
ORD0232,14-03-25,Refrigerator,Home Appliances,1048.6519980883868,3.2203197074524357,3675.649163704208,Emma Clark,Los Angeles,Credit Card,Completed
ORD0125,23-02-25,Smartphone,Electronics,502.87313287976434,0.9258355037622221,467.99295262313893,Emily Johnson,Denver,Amazon Pay,Completed
ORD0084,14-02-25,T-Shirt,Clothing,19.915368844021096,4.732978497093182,109.31839083722758,Olivia Wilson,Boston,PayPal,Completed
ORD0188,14-02-25,Book,Books,15.824741540664842,1.076547723510908,17.105812026618814,John Doe,Boston,Amazon Pay,Completed
ORD0191,28-02-25,Jeans,Clothing,44.20660709108567,3.7563466411540576,174.652582456261,John Doe,Seattle,Amazon Pay,Pending
ORD0218,15-02-25,Headphones,Electronics,104.3448816017883,4.0623272074439996,379.9670438033434,Daniel Harris,New York,Gift Card,Cancelled
ORD0115,21-03-25,Running Shoes,Footwear,65.237200162432,2.9778499070697375,180.14489657034838,Olivia Wilson,Miami,Amazon Pay,Completed
ORD0207,21-03-25,Washing Machine,Home Appliances,563.3603178947576,1.0231830404952769,610.863580869114,John Doe,Miami,Credit Card,Completed
ORD0175,24-03-25,Jeans,Clothing,43.42398889228379,4.99432000232776,203.85455406401323,David Lee,New York,Debit Card,Cancelled
ORD0126,04-02-25,Refrigerator,Home Appliances,1165.3827952658098,4.82959748602483,5565.780791005805,Olivia Wilson,Chicago,Gift Card,Pending
ORD0075,26-02-25,Headphones,Electronics,102.4465279695403,2.0956168980094323,198.51893200250032,Daniel Harris,Boston,PayPal,Pending
ORD0185,22-03-25,T-Shirt,Clothing,17.680577347030543,0.985736884237815,19.719285122734014,Chris White,Dallas,Debit Card,Completed
ORD0189,10-02-25,Laptop,Electronics,833.5296206204541,2.8965381729294166,2358.3498291999813,Jane Smith,Houston,Amazon Pay,Completed
ORD0198,20-02-25,Laptop,Electronics,836.6045639399007,3.7641827869120283,3261.786776441325,Jane Smith,Seattle,Amazon Pay,Pending
ORD0044,24-03-25,Smartwatch,Electronics,144.16819418476123,1.0350568124095663,144.22175561781717,Chris White,Houston,Debit Card,Pending
ORD0201,03-02-25,Book,Books,14.891143560407391,4.014969639234786,54.78718982957988,Michael Brown,San Francisco,Credit Card,Completed
ORD0037,16-02-25,Headphones,Electronics,94.20756632293887,3.0875737760574062,295.69571114548995,Michael Brown,New York,Debit Card,Cancelled
ORD0158,24-02-25,Laptop,Electronics,755.4870875047275,3.2465679273235324,2523.433624993941,Chris White,Miami,Debit Card,Pending
ORD0204,08-03-25,Running Shoes,Footwear,61.28889695957583,4.964690164987587,296.88733222154815,Jane Smith,Miami,Gift Card,Pending
ORD0195,10-03-25,Smartphone,Electronics,524.7092871904676,3.00809927214829,1550.168399791189,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0159,16-02-25,T-Shirt,Clothing,19.768301401234808,2.0754188823254274,38.62912721497615,David Lee,Dallas,Gift Card,Cancelled
ORD0143,31-03-25,Refrigerator,Home Appliances,1285.6261805862387,1.9247949651542757,2400.223394301416,Jane Smith,Dallas,PayPal,Cancelled
ORD0097,25-03-25,Book,Books,15.592145114877109,4.892921981381061,76.76378214234406,Olivia Wilson,Chicago,Amazon Pay,Pending
ORD0034,02-04-25,T-Shirt,Clothing,22.059753163954422,4.741840770487771,92.90796444068222,Jane Smith,New York,Credit Card,Pending
ORD0049,18-02-25,Smartphone,Electronics,517.289578732607,4.2859977536237945,2042.215882157341,Emma Clark,Chicago,Debit Card,Completed
ORD0088,06-02-25,Refrigerator,Home Appliances,1120.0929151027092,1.7905872267145562,2281.3336574876007,Chris White,Seattle,Debit Card,Pending
ORD0063,30-03-25,Smartphone,Electronics,493.16034799836956,5.444620000342285,2464.7763469889965,Emma Clark,Miami,Gift Card,Completed
ORD0067,31-03-25,Headphones,Electronics,105.43633044089424,2.8784317488376665,307.7376362386766,Chris White,New York,Debit Card,Pending
ORD0064,13-02-25,Refrigerator,Home Appliances,1116.3652428841565,4.233709202689711,4560.613042469939,Emily Johnson,Denver,PayPal,Pending
ORD0128,23-03-25,Smartwatch,Electronics,155.45621541531656,2.079224949819111,301.7976922239905,Emily Johnson,Dallas,PayPal,Cancelled
ORD0244,06-02-25,Smartphone,Electronics,487.8872902538015,3.7566927097728584,1914.9019473931874,Emma Clark,Houston,Credit Card,Completed
ORD0095,17-02-25,Smartwatch,Electronics,146.0519346244244,3.5281215202225766,559.0960949716958,Chris White,New York,Debit Card,Cancelled
ORD0238,16-03-25,Headphones,Electronics,101.24777807237405,1.026602477603935,88.63788941454689,Olivia Wilson,Denver,PayPal,Completed
ORD0080,23-02-25,Running Shoes,Footwear,56.15066809763332,4.346512676586324,239.14347275389042,Sophia Miller,San Francisco,Debit Card,Pending
ORD0208,02-02-25,Refrigerator,Home Appliances,1192.7588984266981,3.345553167270923,3882.7404644259636,John Doe,Miami,PayPal,Completed
ORD0054,15-03-25,Smartwatch,Electronics,149.5304201301699,2.9555680077119604,445.0868487819134,David Lee,Boston,Gift Card,Pending
ORD0132,07-03-25,Smartphone,Electronics,532.0910603645638,2.124217854760177,1022.1494381052287,Olivia Wilson,Chicago,Debit Card,Pending
ORD0114,23-02-25,Running Shoes,Footwear,56.75877923939141,1.0689491629915977,62.72159179664141,Emma Clark,Houston,Credit Card,Pending
ORD0233,20-02-25,Running Shoes,Footwear,57.69432286188117,0.9065588717967288,58.95562196600861,David Lee,Boston,PayPal,Cancelled
ORD0213,06-02-25,Laptop,Electronics,795.0517267115899,1.030185716613518,793.3748102082072,Jane Smith,Los Angeles,Amazon Pay,Cancelled
ORD0112,06-03-25,Washing Machine,Home Appliances,587.3806254165337,2.1688026111680654,1087.82808492011,David Lee,Dallas,Gift Card,Cancelled
ORD0067,31-03-25,Headphones,Electronics,97.13513654566044,3.1479043053249125,305.12902744411923,Chris White,New York,Debit Card,Pending
ORD0065,16-03-25,Book,Books,15.10943864639696,3.0843467520242056,46.926728716174644,Emma Clark,San Francisco,Amazon Pay,Pending
ORD0225,11-03-25,Jeans,Clothing,41.36467782415863,0.9829893347504108,38.69904217059742,Sophia Miller,New York,Gift Card,Cancelled
ORD0141,21-03-25,Smartphone,Electronics,527.2188772561852,2.006948773605802,1024.4304449973329,John Doe,Miami,PayPal,Completed
ORD0116,19-03-25,Laptop,Electronics,787.6160783404489,3.957152638464325,3311.212572637961,Emma Clark,Los Angeles,Amazon Pay,Completed
ORD0201,03-02-25,Book,Books,13.564430990805645,4.238962322108987,62.483605113587664,Michael Brown,San Francisco,Credit Card,Completed
ORD0046,06-03-25,Running Shoes,Footwear,56.414084613385185,1.960042343229055,116.92983955419167,David Lee,Houston,Debit Card,Cancelled
ORD0102,28-02-25,Smartphone,Electronics,487.3270274951539,2.055574825032085,985.2713101462832,David Lee,Boston,PayPal,Pending
ORD0168,24-03-25,Laptop,Electronics,832.2848083219014,5.104196860323472,4090.2020507761313,Michael Brown,Miami,Debit Card,Pending
ORD0138,11-02-25,Smartwatch,Electronics,153.5398947615613,5.111631936380928,762.8934845564787,John Doe,Los Angeles,Credit Card,Cancelled
ORD0093,06-03-25,Refrigerator,Home Appliances,1246.8910147031697,4.994202066804322,5859.58355966131,David Lee,Denver,PayPal,Cancelled
ORD0195,10-03-25,Smartphone,Electronics,506.3717498170078,3.1979370407382843,1598.045653375351,Olivia Wilson,Denver,Gift Card,Cancelled
ORD0154,01-03-25,Headphones,Electronics,98.25247391117617,1.9837186905338735,202.22154937102576,John Doe,Denver,Debit Card,Completed
ORD0088,06-02-25,Refrigerator,Home Appliances,1171.3863234019025,2.0711587747067233,2155.8267995488086,Chris White,Seattle,Debit Card,Pending
ORD0116,19-03-25,Laptop,Electronics,718.7020374304535,3.921462142136871,3060.518729470852,Emma Clark,Los Angeles,Amazon Pay,Completed
ORD0155,05-02-25,Refrigerator,Home Appliances,1202.6604684808083,4.040988585284008,5064.385814826634,Sophia Miller,Seattle,Credit Card,Pending
ORD0212,09-03-25,T-Shirt,Clothing,19.81595765795638,3.625834566640993,87.19794553908676,Emma Clark,Houston,Debit Card,Completed
ORD0091,03-02-25,Laptop,Electronics,807.9608299475129,3.923102125784927,3067.93925593349,Daniel Harris,Houston,Gift Card,Pending
ORD0062,10-02-25,Laptop,Electronics,799.4105838950246,5.10170914601455,3812.647405860094,Olivia Wilson,San Francisco,PayPal,Completed
ORD0036,09-02-25,Refrigerator,Home Appliances,1202.1379660349253,2.0532488953701407,2534.4156243283164,Sophia Miller,Boston,PayPal,Cancelled
ORD0245,04-02-25,Laptop,Electronics,819.8497236384922,0.9924053957328377,856.5816792710873,Michael Brown,Los Angeles,Credit Card,Cancelled
ORD0183,25-03-25,Washing Machine,Home Appliances,619.0425347759938,0.9531216086680205,574.0196738581586,Emma Clark,Seattle,Debit Card,Pending
ORD0033,04-02-25,Book,Books,15.31801715508163,0.9658472535498652,12.788693985235263,Olivia Wilson,New York,Debit Card,Cancelled
ORD0224,18-03-25,Refrigerator,Home Appliances,1091.1205935609362,0.9842123071359522,1181.8946415680903,Jane Smith,Miami,PayPal,Completed
ORD0198,20-02-25,Laptop,Electronics,788.8817523209008,3.9301008765163776,3373.8433728128116,Jane Smith,Seattle,Amazon Pay,Pending
ORD0122,28-03-25,Laptop,Electronics,818.7587311856523,3.0665167360404735,2297.662082951905,John Doe,Miami,Credit Card,Cancelled
ORD0038,26-03-25,Laptop,Electronics,791.0579901949264,3.191999104584932,2317.561139979384,Olivia Wilson,Chicago,Amazon Pay,Completed
ORD0155,05-02-25,Refrigerator,Home Appliances,1309.077472757795,3.940499239395056,4695.4998790289455,Sophia Miller,Seattle,Credit Card,Pending
ORD0180,04-03-25,Refrigerator,Home Appliances,1175.7490354593322,3.013243884081798,3812.582623339795,David Lee,Boston,Gift Card,Completed
ORD0018,10-02-25,Smartphone,Electronics,461.62623568969644,2.0742467407540466,1009.912234234096,Michael Brown,Los Angeles,Amazon Pay,Completed
ORD0200,10-02-25,Book,Books,15.085817645918478,2.008739472897613,29.631164693928767,Chris White,Los Angeles,Debit Card,Completed
ORD0233,20-02-25,Running Shoes,Footwear,59.2498052137467,0.9998600738589027,56.31939787435617,David Lee,Boston,PayPal,Cancelled
ORD0004,19-02-25,Running Shoes,Footwear,66.21896561651556,3.0512751086160477,185.41620878816184,Olivia Wilson,Dallas,Credit Card,Pending
ORD0075,26-02-25,Headphones,Electronics,99.32630385681193,1.9133218253908442,193.67511111113853,Daniel Harris,Boston,PayPal,Pending
ORD0240,09-02-25,Smartwatch,Electronics,147.70123576649607,1.034810257268598,162.49793412675453,John Doe,Denver,Gift Card,Pending
ORD0135,10-02-25,T-Shirt,Clothing,19.966099031343415,0.979651370459449,17.510637125424942,Olivia Wilson,Miami,Credit Card,Pending
ORD0069,25-02-25,Refrigerator,Home Appliances,1093.6795978632617,3.977053419971228,4765.703617521863,David Lee,Boston,Gift Card,Pending
ORD0225,11-03-25,Jeans,Clothing,42.62137769380552,0.9528128462795694,41.1532074389156,Sophia Miller,New York,Gift Card,Cancelled
ORD0004,19-02-25,Running Shoes,Footwear,54.7540027119776,2.9533927816077723,174.98645230821526,Olivia Wilson,Dallas,Credit Card,Pending
ORD0027,07-02-25,T-Shirt,Clothing,21.49385487228485,1.0276256295043518,19.413946884237973,Daniel Harris,New York,Amazon Pay,Pending
ORD0179,25-03-25,Jeans,Clothing,39.25384706727733,1.0415458862413465,36.25220895469538,Olivia Wilson,Seattle,PayPal,Cancelled
ORD0103,14-03-25,T-Shirt,Clothing,21.022318655834248,2.025808587741471,43.25953121251252,Michael Brown,Chicago,PayPal,Pending
ORD0134,07-02-25,Smartphone,Electronics,476.24809355378306,5.146659818512393,2727.919500966524,David Lee,Chicago,Gift Card,Pending
ORD0080,23-02-25,Running Shoes,Footwear,61.76932294722258,4.046497263098247,252.48428778702024,Sophia Miller,San Francisco,Debit Card,Pending
ORD0178,06-02-25,Smartphone,Electronics,473.3824446276786,2.7099597458970264,1530.3059767810644,Emily Johnson,Chicago,PayPal,Completed
ORD0099,18-02-25,Washing Machine,Home Appliances,578.5268246595036,5.2389445576056195,3055.195202978681,Michael Brown,Seattle,Debit Card,Completed
ORD0086,25-02-25,Smartwatch,Electronics,147.25311421982514,4.914788921958965,711.4051959338368,Jane Smith,Dallas,PayPal,Cancelled
ORD0213,06-02-25,Laptop,Electronics,798.3445438020512,0.904179964331348,841.6724045068744,Jane Smith,Los Angeles,Amazon Pay,Cancelled
ORD0102,28-02-25,Smartphone,Electronics,456.32260178935707,2.0247461631445756,965.2406901344085,David Lee,Boston,PayPal,Pending
ORD0150,08-02-25,Book,Books,14.872046034474167,3.9815343108922554,59.01298533209491,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0056,19-03-25,Smartwatch,Electronics,148.41860015964437,1.9681258859758868,303.9365963704091,Emma Clark,Dallas,Credit Card,Completed
ORD0048,11-02-25,T-Shirt,Clothing,20.92505598485088,5.02899754504617,99.32880878853136,Jane Smith,Denver,Amazon Pay,Completed
ORD0034,02-04-25,T-Shirt,Clothing,19.52092432709065,5.5007222200771535,102.41699366574142,Jane Smith,New York,Credit Card,Pending
ORD0146,25-03-25,Smartwatch,Electronics,160.0947188293635,1.9992602190340798,297.5745447664463,Emma Clark,Boston,Debit Card,Completed
ORD0227,02-04-25,Headphones,Electronics,97.92551585349118,5.8635225584858315,495.1437181404597,Emma Clark,Miami,Amazon Pay,Cancelled
ORD0223,24-03-25,Jeans,Clothing,37.84047028004545,2.0531718623957484,78.51745756978491,David Lee,Denver,Amazon Pay,Cancelled
ORD0127,18-02-25,T-Shirt,Clothing,20.267982751507397,2.683383192832244,62.500768456756724,Emma Clark,Dallas,Debit Card,Completed
ORD0177,14-03-25,Book,Books,15.152448252182293,5.108183663754657,76.86596056295636,David Lee,San Francisco,Credit Card,Pending
ORD0030,10-02-25,Washing Machine,Home Appliances,635.229179156665,2.8320968077267827,1797.9788682735277,Emily Johnson,Dallas,Gift Card,Cancelled
ORD0145,08-03-25,Smartwatch,Electronics,153.74941718943066,1.987695374914048,303.0230273559968,Michael Brown,Seattle,Debit Card,Cancelled
ORD0214,18-02-25,Smartwatch,Electronics,144.35260531834473,4.489933857983716,790.3629064384495,Emily Johnson,Houston,Debit Card,Completed
ORD0148,06-02-25,Headphones,Electronics,99.36543507989047,3.8878380366696508,384.2229721227644,Emily Johnson,Los Angeles,Amazon Pay,Cancelled
ORD0107,19-03-25,Jeans,Clothing,37.4255035284938,2.935478312100262,122.01091165718188,Olivia Wilson,Dallas,Credit Card,Cancelled
ORD0033,04-02-25,Book,Books,15.592429836186339,0.9827539907810087,15.052452043356935,Olivia Wilson,New York,Debit Card,Cancelled
ORD0044,24-03-25,Smartwatch,Electronics,151.82535145245453,1.0300460754234728,145.38436817367182,Chris White,Houston,Debit Card,Pending
ORD0110,18-02-25,Smartphone,Electronics,502.62981404370055,5.0205926893849995,2596.9866168655576,Olivia Wilson,Dallas,Amazon Pay,Pending
ORD0202,21-02-25,Smartphone,Electronics,468.77879126515273,1.9861720556222406,972.8499811827626,Daniel Harris,Miami,Credit Card,Cancelled
ORD0140,19-03-25,Smartwatch,Electronics,146.76907318280192,1.9193779706634726,335.5717745344764,Olivia Wilson,Miami,Debit Card,Completed
ORD0150,08-02-25,Book,Books,15.48102446971264,3.6385678114125795,58.094814407303815,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0002,20-03-25,Headphones,Electronics,108.18689253467019,3.7271530999510265,403.2876709412376,Emily Johnson,San Francisco,Debit Card,Pending
ORD0062,10-02-25,Laptop,Electronics,768.0778460728145,4.897645568425018,4036.8578479602543,Olivia Wilson,San Francisco,PayPal,Completed
ORD0206,12-02-25,Washing Machine,Home Appliances,592.7785078293028,4.980948514979674,3218.9727194590764,Emma Clark,Miami,Amazon Pay,Pending
ORD0203,21-02-25,Refrigerator,Home Appliances,1231.0835133355956,3.0910163023592334,3528.290601970076,John Doe,Dallas,Debit Card,Completed
ORD0146,25-03-25,Smartwatch,Electronics,130.46193986483487,1.9408097505841349,326.13715104081973,Emma Clark,Boston,Debit Card,Completed
ORD0017,01-04-25,T-Shirt,Clothing,17.706732783929866,0.9965583468958154,20.532255048522273,Emma Clark,New York,Amazon Pay,Completed
ORD0107,19-03-25,Jeans,Clothing,38.36166305782201,3.171075117548382,112.34405039191086,Olivia Wilson,Dallas,Credit Card,Cancelled
ORD0141,21-03-25,Smartphone,Electronics,521.049484806469,2.1486608199632378,1034.76576515996,John Doe,Miami,PayPal,Completed
ORD0097,25-03-25,Book,Books,14.802830819322113,4.8705945667686255,74.94546060649084,Olivia Wilson,Chicago,Amazon Pay,Pending
ORD0094,25-03-25,Jeans,Clothing,40.2689268652897,5.182497643539445,208.21633990028232,Daniel Harris,Seattle,Credit Card,Cancelled
ORD0150,08-02-25,Book,Books,13.812036088248536,4.007896736936423,62.5226670435614,Daniel Harris,Chicago,Gift Card,Cancelled
ORD0178,06-02-25,Smartphone,Electronics,514.948293906371,3.3172577885906698,1442.0136622848504,Emily Johnson,Chicago,PayPal,Completed
ORD0052,24-02-25,Laptop,Electronics,816.2698958035254,2.9408216462750256,2527.086087980621,John Doe,San Francisco,Credit Card,Pending
ORD0037,16-02-25,Headphones,Electronics,99.91481579150431,3.135225445332919,284.6722544839951,Michael Brown,New York,Debit Card,Cancelled
ORD0090,24-03-25,Smartwatch,Electronics,148.71816637595379,5.051871877331347,692.3116140279405,Emily Johnson,Houston,Amazon Pay,Completed
ORD0144,27-02-25,Jeans,Clothing,38.40116136040444,2.007679045836229,85.69900597810243,Michael Brown,Los Angeles,Gift Card,Cancelled
ORD0090,24-03-25,Smartwatch,Electronics,145.626024077527,5.456627144502448,778.7659174066964,Emily Johnson,Houston,Amazon Pay,Completed
ORD0217,19-03-25,Running Shoes,Footwear,56.30370700274393,1.8444486126008088,119.3028761401776,Emma Clark,Boston,Gift Card,Pending
ORD0177,14-03-25,Book,Books,15.490293949127699,5.381491437752364,78.8781869365737,David Lee,San Francisco,Credit Card,Pending
ORD0082,24-02-25,Smartphone,Electronics,441.52327331706107,2.946125252469049,1622.9927225635995,Jane Smith,Seattle,Debit Card,Cancelled
ORD0226,05-03-25,Running Shoes,Footwear,63.77815400861791,4.004387382131311,239.25698557527033,Chris White,Chicago,Amazon Pay,Completed
ORD0067,31-03-25,Headphones,Electronics,95.70158878542699,2.914077817217427,299.9766370668672,Chris White,New York,Debit Card,Pending
ORD0147,05-02-25,Running Shoes,Footwear,62.08779057365564,5.183838339258525,305.5764236444722,Jane Smith,Dallas,PayPal,Pending
ORD0078,18-03-25,Smartwatch,Electronics,159.05577976887528,2.083217733309888,295.1952402920157,Emma Clark,Los Angeles,Gift Card,Cancelled
ORD0172,12-03-25,Book,Books,13.916886166843936,0.9567731041128358,14.930676516097861,David Lee,Miami,Debit Card,Cancelled
ORD0157,08-02-25,Smartphone,Electronics,493.4373575458752,3.0445454229943762,1487.1770981556253,Sophia Miller,Denver,Credit Card,Pending
ORD0138,11-02-25,Smartwatch,Electronics,151.47168678792164,5.077912864260519,834.4818827446622,John Doe,Los Angeles,Credit Card,Cancelled
ORD0141,21-03-25,Smartphone,Electronics,468.8669199578114,2.0520321075862578,999.9049833267409,John Doe,Miami,PayPal,Completed
ORD0194,20-02-25,Jeans,Clothing,36.062852555714024,3.904079925561433,159.72107561849668,John Doe,San Francisco,Debit Card,Cancelled
ORD0024,24-03-25,Refrigerator,Home Appliances,1213.5693872312975,2.8266018295330095,3438.049784866565,Chris White,Dallas,Credit Card,Cancelled
ORD0138,11-02-25,Smartwatch,Electronics,160.59252070901255,4.9009588463568114,735.0484448600112,John Doe,Los Angeles,Credit Card,Cancelled
ORD0197,12-03-25,Running Shoes,Footwear,56.372503424361774,2.132348453276072,124.03157063972012,Michael Brown,Denver,Gift Card,Completed
ORD0059,01-04-25,Smartwatch,Electronics,147.19721921368946,2.1277094781447077,276.6586010804049,Daniel Harris,Dallas,Credit Card,Cancelled
ORD0091,03-02-25,Laptop,Electronics,794.6291582904981,4.303431979433538,3320.469385400128,Daniel Harris,Houston,Gift Card,Pending
